"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"69","167.1371133268002","30.07001301423561","0.027099609375","0.03173828125","0.0224609375","2584","0.0003605330341363128","36","0.0003605330341363128","0","0.0003605330341363128","0.0003605330341363128","78:0.0023540630950295016;68:0.0025039434061838173;70:0.0017804669003194107","78:68;68:68;70:80","78:0.0018425164458838184;68:0.0030090510344067956;70:0.0019651086412077468","0.027099609375","Yes"
"70","187.77475019227512","21.908704753993646","0.019287109375","0.034423828125","0.004150390625","2584","0.0002493363146630701","36","0.0002493363146630701","0","0.0002493363146630701","0.0002493363146630701","69:0.0017804669003194107;71:0.0019354358958156292","69:80;71:68","69:0.0019651086412077468;71:0.0014122254564394587","0.019287109375","Yes"
"71","165.69310063446642","186.43363908627882","0.016357421875","0.03173828125","0.0009765625","2584","0.00014880097357604353","36","0.00014880097357604353","0","0.00014880097357604353","0.00014880097357604353","72:0.0051361350968454345;58:0.001896814106014999;70:0.0019354358958156292","72:68;58:68;70:68","72:0.002214310720950019;58:0.01639699389071453;70:0.0014122254564394587","0.016357421875","Yes"
"72","159.78265168375194","85.4251363430954","0.015869140625","0.029296875","0.00244140625","2584","0.0008245216410253378","36","0.0008245216410253378","0","0.0008245216410253378","0.0008245216410253378","73:0.0031645984681483996;71:0.0051361350968454345","73:68;71:68","73:0.002953371007093142;71:0.002214310720950019","0.015869140625","Yes"
"73","133.40006493418304","75.9140668508008","0.0137939453125","0.026611328125","0.0009765625","2584","0.00039198914108287106","36","0.00039198914108287106","0","0.00039198914108287106","0.00039198914108287106","72:0.0031645984681483996;74:0.0023066119854836253;79:0.0021886922131104936","72:68;74:68;79:68","72:0.002953371007093142;74:0.0024507406601456116;79:0.001912026048106391","0.0137939453125","Yes"
"74","138.2001563484128","12.217272724273457","0.0128173828125","0.018310546875","0.00732421875","2584","0.00047866424726941193","36","0.00047866424726941193","0","0.00047866424726941193","0.00047866424726941193","73:0.0023066119854836253;75:0.0029523761262892356","73:68;75:68","73:0.0024507406601456116;75:0.0020678542118118537","0.0128173828125","Yes"
"75","84.10764559967511","12.619348784579111","0.0035400390625","0.004150390625","0.0029296875","2584","0.0003292511170584006","36","0.0003292511170584006","0","0.0003292511170584006","0.0003292511170584006","59:0.0014966376946864979;74:0.0029523761262892356","59:68;74:68","59:0.0013884343903376173;74:0.0020678542118118537","0.0035400390625","Yes"
"76","133.59803213931346","50.472846978156866","0.01953125","0.034912109375","0.004150390625","2584","0.00029070904451382123","36","0.00029070904451382123","0","0.00029070904451382123","0.00029070904451382123","81:0.002731977655951401;61:0.0022325823045223347","81:68;61:68","81:0.0038981514386323413;61:0.002815654432110626","0.01953125","Yes"
"77","255.34315255142815","75.31864861768587","0.0072021484375","0.012939453125","0.00146484375","2584","0.00026948920329998897","36","0.00026948920329998897","0","0.00026948920329998897","0.00026948920329998897","85:0.001591328775112033;65:0.0017991291439374557","85:68;65:68","85:0.0020242185518294376;65:0.0016389929766720268","0.0072021484375","Yes"
"78","158.02902323281407","159.73375918047964","0.00634765625","0.0185546875","0.00146484375","2584","0.00023522436033586528","36","0.00023522436033586528","0","0.00023522436033586528","0.00023522436033586528","69:0.0023540630950295016;89:0.0022444652276986943","69:68;89:68","69:0.0018425164458838184;89:0.002806565655894655","0.00634765625","Yes"
"79","94.99840434855675","39.162657618846055","0.0933837890625","0.086181640625","0.1005859375","2584","0.0003368731425347297","36","0.0003368731425347297","0","0.0003368731425347297","0.0003368731425347297","93:0.0018015573257292583;73:0.0021886922131104936","93:68;73:68","93:0.001806715210587978;73:0.001912026048106391","0.0933837890625","Yes"
"80","191.16426294868958","42.4787360074651","0.007568359375","0.01025390625","0.0048828125","2584","0.00040644139609113505","36","0.00040644139609113505","0","0.00040644139609113505","0.00040644139609113505","81:0.005592262003800169","81:68","81:0.004043491622701373","0.007568359375","Yes"
"81","167.04267042173907","160.73402908571293","0.08349609375","0.1611328125","0.005859375","2584","0.0015277749608607121","36","0.0015277749608607121","0","0.0015277749608607121","0.0015277749608607121","80:0.005592262003800169;82:0.19376709679917412;76:0.002731977655951401","80:68;82:68;76:68","80:0.004043491622701373;82:0.22943764648233753;76:0.0038981514386323413","0.08349609375","Yes"
