"Qubit","T1 (us)","T2 (us)","Readout assignment error","Prob meas0 prep1","Prob meas1 prep0","Readout length (ns)","ID error","Single-qubit gate length (ns)","RX error","Z-axis rotation (rz) error","√x (sx) error","Pauli-X error","CZ error","Gate length (ns)","RZZ error","MEASURE error","Operational"
"47","200.48252782398848","17.036979019395986","0.0198974609375","0.0341796875","0.005615234375","1560","0.0015559364132121673","32","0.0015559364132121673","0","0.0015559364132121673","0.0015559364132121673","48:0.0052311443598410945;46:0.005260349303197187","48:68;46:68","48:0.005147305725125395;46:0.006643238572357657","0.0198974609375","Yes"
"48","214.54378130862185","316.6072398410368","0.03369140625","0.027099609375","0.040283203125","1560","0.00015733079314355202","32","0.00015733079314355202","0","0.00015733079314355202","0.00015733079314355202","36:0.001796738886849364;47:0.0052311443598410945;49:0.002321274774833987","36:68;47:68;49:68","36:0.0016853040815792142;47:0.005147305725125395;49:0.001693023863835158","0.03369140625","Yes"
"49","195.56411184497654","98.90420694888991","0.01708984375","0.014404296875","0.019775390625","1560","0.0001953243020582009","32","0.0001953243020582009","0","0.0001953243020582009","0.0001953243020582009","48:0.002321274774833987;50:0.002074511095543352","48:68;50:68","48:0.001693023863835158;50:0.0019015832119126108","0.01708984375","Yes"
"50","104.85475837357575","187.1717411485192","0.09375","0.088134765625","0.099365234375","1560","0.00037828213177539167","32","0.00037828213177539167","0","0.00037828213177539167","0.00037828213177539167","56:0.002019014216038867;49:0.002074511095543352;51:0.0017608786515161678","56:68;49:68;51:68","56:0.0017669664607046776;49:0.0019015832119126108;51:0.00189384374954929","0.09375","Yes"
"51","256.06895105203716","172.6218934055647","0.00927734375","0.00927734375","0.00927734375","1560","0.00018469990978994924","32","0.00018469990978994924","0","0.00018469990978994924","0.00018469990978994924","50:0.0017608786515161678;52:0.0017509011188416024","50:68;52:68","50:0.00189384374954929;52:0.0020647557545078743","0.00927734375","Yes"
"52","104.34345686880704","108.88044024895491","0.03173828125","0.013427734375","0.050048828125","1560","0.0004322327473941812","32","0.0004322327473941812","0","0.0004322327473941812","0.0004322327473941812","51:0.0017509011188416024;37:0.003217571150865961","51:68;37:104","51:0.0020647557545078743;37:0.0029621198185796616","0.03173828125","Yes"
"53","22.368561299607723","62.413003713541706","0.4884033203125","0.0810546875","0.895751953125","1560","","32","","0","","","","38:68;57:108","","0.4884033203125","Yes"
"54","139.9136598496649","109.71899350912682","0.0203857421875","0.010986328125","0.02978515625","1560","0.000240618439165841","32","0.000240618439165841","0","0.000240618439165841","0.000240618439165841","42:0.0026890133476465683;61:0.005875858091632102","42:80;61:152","42:0.0021517517269678266;61:0.0038339844363938502","0.0203857421875","Yes"
"55","220.34123458523595","145.41247229239414","0.010498046875","0.012939453125","0.008056640625","1560","0.00019468613372344227","32","0.00019468613372344227","0","0.00019468613372344227","0.00019468613372344227","65:0.0016300183495074339;46:0.001655884385423162","65:120;46:68","65:0.0016656960585920144;46:0.0016754558919157003","0.010498046875","Yes"
"56","178.1121190786129","146.96044241136826","0.0133056640625","0.009765625","0.016845703125","1560","0.00017145934518153987","32","0.00017145934518153987","0","0.00017145934518153987","0.00017145934518153987","50:0.002019014216038867;69:0.0027437673807798046","50:68;69:160","50:0.0017669664607046776;69:0.0029446751541102045","0.0133056640625","Yes"
"57","145.16637291174973","168.13515399226648","0.0299072265625","0.0166015625","0.04541015625","1560","0.00041474928794648193","32","0.00041474928794648193","0","0.00041474928794648193","0.00041474928794648193","58:0.002223578096898743","53:108;58:68","58:0.002249584499736307","0.0299072265625","Yes"
"58","156.8276045105775","149.81711228014495","0.0166015625","0.016845703125","0.016357421875","1560","0.00027173668747235206","32","0.00027173668747235206","0","0.00027173668747235206","0.00027173668747235206","57:0.002223578096898743;59:0.005956494552360414","57:68;59:68","57:0.002249584499736307;59:0.004156296057976183","0.0166015625","Yes"
